Lat,Long,geometry
43.6920433,-79.4072113,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.692131,-79.3961029,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6921654,-79.4089813,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6922646,-79.4406357,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6923409,-79.4403,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6924362,-79.4464569,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6925468,-79.4489517,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6925468,-79.4453583,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6925507,-79.4347992,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6926575,-79.4408417,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6926804,-79.4454041,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6927338,-79.3980331,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6927567,-79.4182205,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.692791,-79.4442444,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6927986,-79.4335785,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6928253,-79.4409256,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6929245,-79.4015884,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.692997,-79.4170456,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6930313,-79.3967285,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6930504,-79.4467163,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.693058,-79.4223251,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6931534,-79.4420547,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6932182,-79.41259,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6932716,-79.4456558,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6933441,-79.4384155,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6934776,-79.4431076,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6935005,-79.4412155,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6935158,-79.4112167,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6935425,-79.4432831,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6936836,-79.4365616,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6937294,-79.4018936,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6937714,-79.4098816,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.693943,-79.421402,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6939583,-79.4293213,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6939697,-79.444603,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6941071,-79.4227448,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6941223,-79.4296265,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6941986,-79.4415054,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6942139,-79.4200897,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6942787,-79.4457016,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6943817,-79.4263306,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6944427,-79.4497528,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6944466,-79.4443359,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6945763,-79.4021912,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6946106,-79.4066772,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6946602,-79.3972626,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.694706,-79.3993835,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6947212,-79.4471664,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6947289,-79.4132309,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6947937,-79.437706,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6948814,-79.4357376,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6949501,-79.4165955,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6949883,-79.4418182,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6950035,-79.4119339,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6952438,-79.4371796,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6952744,-79.426178,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6952782,-79.4285889,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6952972,-79.4232407,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6953163,-79.450119,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6953506,-79.4030914,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6954536,-79.4180603,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6954956,-79.4024048,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6955032,-79.4233322,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6955109,-79.4359741,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6955948,-79.4110489,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6955948,-79.4070587,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6957436,-79.4221802,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6957474,-79.4347992,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6959457,-79.4195633,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6959648,-79.4157333,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6959801,-79.4050522,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.696003,-79.4335632,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6960144,-79.4210281,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6960716,-79.4449997,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6961098,-79.4235764,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.696125,-79.4260483,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6961288,-79.3962021,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6961708,-79.4395599,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6961861,-79.4184036,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6962433,-79.4089203,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6962967,-79.4273148,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.696312,-79.4396362,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6964035,-79.4316559,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6964226,-79.4102707,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6964531,-79.4383698,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6965065,-79.4139557,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6965103,-79.4424515,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6965523,-79.4074173,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6966209,-79.4027863,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.696907,-79.4187393,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6969376,-79.4365768,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6969757,-79.4040604,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6970482,-79.4399109,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6971779,-79.435379,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6972733,-79.4387207,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6974487,-79.4310226,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6974983,-79.4265594,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6976585,-79.4300232,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6976852,-79.3888321,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6977234,-79.4254608,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6977386,-79.4131012,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6979523,-79.4178619,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6979828,-79.3980865,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6981049,-79.4192352,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6981125,-79.427948,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6983337,-79.4268799,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6984673,-79.4035034,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6990242,-79.417038,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6992035,-79.3998718,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6992989,-79.418457,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6993332,-79.3968582,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.69944,-79.3986511,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6994514,-79.4138336,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6994972,-79.3908768,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6995049,-79.4064407,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6997337,-79.4053192,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.699749,-79.4198456,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6997528,-79.3896408,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.699791,-79.3969574,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6998672,-79.4200745,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.699913,-79.4094238,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.6999969,-79.4040985,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7001266,-79.4154968,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7002335,-79.4028549,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7002983,-79.3970413,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7003784,-79.4141769,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7005615,-79.4176865,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7007294,-79.3900146,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.700737,-79.4004669,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7008781,-79.4191208,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7009697,-79.3992615,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7011375,-79.417923,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7011414,-79.3899078,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
43.7011948,-79.3926086,"{'name': ""Toronto-St. Paul's"", 'centroid': {'coordinates': [-79.4139873040851, 43.69053009074875], 'type': 'Point'}}"
