Lat,Long,wardnumber 2010,wardname 2010,wardmedian 2010,wardnumber 2018,wardname 2018
43.7268066,-79.6228409,2,Etobicoke North (2),64543,1,Etobicoke North
43.7268181,-79.5929184,1,Etobicoke North (1),60352,1,Etobicoke North
43.7268219,-79.5832977,2,Etobicoke North (2),64543,1,Etobicoke North
43.7268829,-79.6228333,2,Etobicoke North (2),64543,1,Etobicoke North
43.7270279,-79.5607529,2,Etobicoke North (2),64543,1,Etobicoke North
43.7271881,-79.5942459,1,Etobicoke North (1),60352,1,Etobicoke North
43.7272873,-79.5773315,2,Etobicoke North (2),64543,1,Etobicoke North
43.7274551,-79.6218185,2,Etobicoke North (2),64543,1,Etobicoke North
43.7274933,-79.5762253,2,Etobicoke North (2),64543,1,Etobicoke North
43.7275009,-79.6094208,1,Etobicoke North (1),60352,1,Etobicoke North
43.7275124,-79.5662994,2,Etobicoke North (2),64543,1,Etobicoke North
43.7276535,-79.5495377,2,Etobicoke North (2),64543,1,Etobicoke North
43.7278519,-79.5693359,2,Etobicoke North (2),64543,1,Etobicoke North
43.7278709,-79.5945587,1,Etobicoke North (1),60352,1,Etobicoke North
43.7278709,-79.5846405,2,Etobicoke North (2),64543,1,Etobicoke North
43.7279053,-79.5669708,2,Etobicoke North (2),64543,1,Etobicoke North
43.7280006,-79.565361,2,Etobicoke North (2),64543,1,Etobicoke North
43.7280731,-79.594635,1,Etobicoke North (1),60352,1,Etobicoke North
43.728138,-79.6244736,2,Etobicoke North (2),64543,1,Etobicoke North
43.7281418,-79.5746613,2,Etobicoke North (2),64543,1,Etobicoke North
43.7282219,-79.5705032,2,Etobicoke North (2),64543,1,Etobicoke North
43.7283401,-79.5774689,2,Etobicoke North (2),64543,1,Etobicoke North
43.7284203,-79.6043472,1,Etobicoke North (1),60352,1,Etobicoke North
43.728447,-79.5920944,1,Etobicoke North (1),60352,1,Etobicoke North
43.7285767,-79.5715866,2,Etobicoke North (2),64543,1,Etobicoke North
43.728653,-79.5760803,2,Etobicoke North (2),64543,1,Etobicoke North
43.7287216,-79.6202393,2,Etobicoke North (2),64543,1,Etobicoke North
43.7288589,-79.6248474,2,Etobicoke North (2),64543,1,Etobicoke North
43.7289047,-79.5724716,2,Etobicoke North (2),64543,1,Etobicoke North
43.7289085,-79.6209259,2,Etobicoke North (2),64543,1,Etobicoke North
43.7289314,-79.6057281,1,Etobicoke North (1),60352,1,Etobicoke North
43.7289734,-79.5950394,1,Etobicoke North (1),60352,1,Etobicoke North
43.7289925,-79.5926895,1,Etobicoke North (1),60352,1,Etobicoke North
43.7290611,-79.625824,2,Etobicoke North (2),64543,1,Etobicoke North
43.7290993,-79.5689926,2,Etobicoke North (2),64543,1,Etobicoke North
43.729187,-79.5651855,2,Etobicoke North (2),64543,1,Etobicoke North
43.7295952,-79.5909882,1,Etobicoke North (1),60352,1,Etobicoke North
43.729599,-79.5663986,2,Etobicoke North (2),64543,1,Etobicoke North
43.7299004,-79.5942078,1,Etobicoke North (1),60352,1,Etobicoke North
43.7299423,-79.5894623,1,Etobicoke North (1),60352,1,Etobicoke North
43.729969,-79.568779,2,Etobicoke North (2),64543,1,Etobicoke North
43.7301064,-79.6049194,1,Etobicoke North (1),60352,1,Etobicoke North
43.7301178,-79.5885544,1,Etobicoke North (1),60352,1,Etobicoke North
43.7302322,-79.5712128,2,Etobicoke North (2),64543,1,Etobicoke North
43.7302361,-79.5912781,1,Etobicoke North (1),60352,1,Etobicoke North
43.7303429,-79.6203613,2,Etobicoke North (2),64543,1,Etobicoke North
43.7303886,-79.565834,2,Etobicoke North (2),64543,1,Etobicoke North
43.7304535,-79.601593,1,Etobicoke North (1),60352,1,Etobicoke North
43.7304726,-79.6014404,1,Etobicoke North (1),60352,1,Etobicoke North
43.7304916,-79.5926514,1,Etobicoke North (1),60352,1,Etobicoke North
43.7305679,-79.5543594,1,Etobicoke North (1),60352,1,Etobicoke North
43.7309303,-79.6048889,1,Etobicoke North (1),60352,1,Etobicoke North
43.7311363,-79.6077652,1,Etobicoke North (1),60352,1,Etobicoke North
43.7311478,-79.6255722,2,Etobicoke North (2),64543,1,Etobicoke North
43.7311592,-79.5564346,1,Etobicoke North (1),60352,1,Etobicoke North
43.7312202,-79.5898056,1,Etobicoke North (1),60352,1,Etobicoke North
43.7312698,-79.5729752,2,Etobicoke North (2),64543,1,Etobicoke North
43.7312737,-79.5690689,2,Etobicoke North (2),64543,1,Etobicoke North
43.7312965,-79.5851288,1,Etobicoke North (1),60352,1,Etobicoke North
43.7313461,-79.6052246,1,Etobicoke North (1),60352,1,Etobicoke North
43.7314148,-79.5774384,2,Etobicoke North (2),64543,1,Etobicoke North
43.7314529,-79.5844345,1,Etobicoke North (1),60352,1,Etobicoke North
43.7314987,-79.6084137,1,Etobicoke North (1),60352,1,Etobicoke North
43.7315674,-79.6072845,1,Etobicoke North (1),60352,1,Etobicoke North
43.7316246,-79.575058,2,Etobicoke North (2),64543,1,Etobicoke North
43.7316284,-79.5834351,1,Etobicoke North (1),60352,1,Etobicoke North
43.7316704,-79.5763931,2,Etobicoke North (2),64543,1,Etobicoke North
43.7316895,-79.6118164,1,Etobicoke North (1),60352,1,Etobicoke North
43.7317657,-79.5598297,1,Etobicoke North (1),60352,1,Etobicoke North
43.7318344,-79.6007385,1,Etobicoke North (1),60352,1,Etobicoke North
43.7318382,-79.5629425,1,Etobicoke North (1),60352,1,Etobicoke North
43.7318459,-79.6040955,1,Etobicoke North (1),60352,1,Etobicoke North
43.7318687,-79.5900116,1,Etobicoke North (1),60352,1,Etobicoke North
43.7319069,-79.5960464,1,Etobicoke North (1),60352,1,Etobicoke North
43.7319679,-79.6080475,1,Etobicoke North (1),60352,1,Etobicoke North
43.731987,-79.6032104,1,Etobicoke North (1),60352,1,Etobicoke North
43.7320061,-79.5999146,1,Etobicoke North (1),60352,1,Etobicoke North
43.7320251,-79.5894241,1,Etobicoke North (1),60352,1,Etobicoke North
43.7321205,-79.6115341,1,Etobicoke North (1),60352,1,Etobicoke North
43.7321777,-79.6133423,1,Etobicoke North (1),60352,1,Etobicoke North
43.732193,-79.6091537,1,Etobicoke North (1),60352,1,Etobicoke North
43.732254,-79.6184387,1,Etobicoke North (1),60352,1,Etobicoke North
43.7324829,-79.6193619,1,Etobicoke North (1),60352,1,Etobicoke North
43.7324982,-79.5601425,1,Etobicoke North (1),60352,1,Etobicoke North
43.732502,-79.6085892,1,Etobicoke North (1),60352,1,Etobicoke North
43.7325134,-79.6000748,1,Etobicoke North (1),60352,1,Etobicoke North
43.7325287,-79.6010437,1,Etobicoke North (1),60352,1,Etobicoke North
43.7326508,-79.6177673,1,Etobicoke North (1),60352,1,Etobicoke North
43.7326698,-79.603508,1,Etobicoke North (1),60352,1,Etobicoke North
43.732708,-79.5992432,1,Etobicoke North (1),60352,1,Etobicoke North
43.7327766,-79.5949554,1,Etobicoke North (1),60352,1,Etobicoke North
43.7330246,-79.6186752,1,Etobicoke North (1),60352,1,Etobicoke North
43.7331009,-79.605835,1,Etobicoke North (1),60352,1,Etobicoke North
43.7331543,-79.6048813,1,Etobicoke North (1),60352,1,Etobicoke North
43.7331696,-79.6013184,1,Etobicoke North (1),60352,1,Etobicoke North
43.7331924,-79.6194992,1,Etobicoke North (1),60352,1,Etobicoke North
43.7332115,-79.597229,1,Etobicoke North (1),60352,1,Etobicoke North
43.7332344,-79.5623474,1,Etobicoke North (1),60352,1,Etobicoke North
43.733284,-79.5662003,1,Etobicoke North (1),60352,1,Etobicoke North
43.7333069,-79.5943222,1,Etobicoke North (1),60352,1,Etobicoke North
43.7334175,-79.6013947,1,Etobicoke North (1),60352,1,Etobicoke North
43.7334557,-79.5605698,1,Etobicoke North (1),60352,1,Etobicoke North
43.7334747,-79.5962143,1,Etobicoke North (1),60352,1,Etobicoke North
43.7335548,-79.6199951,1,Etobicoke North (1),60352,1,Etobicoke North
43.7335548,-79.6182251,1,Etobicoke North (1),60352,1,Etobicoke North
43.7335701,-79.610672,1,Etobicoke North (1),60352,1,Etobicoke North
43.7336044,-79.5743713,2,Etobicoke North (2),64543,1,Etobicoke North
43.7336197,-79.600563,1,Etobicoke North (1),60352,1,Etobicoke North
43.7336388,-79.5606766,1,Etobicoke North (1),60352,1,Etobicoke North
43.7337265,-79.60672,1,Etobicoke North (1),60352,1,Etobicoke North
43.7337761,-79.5935364,1,Etobicoke North (1),60352,1,Etobicoke North
43.7338562,-79.5997162,1,Etobicoke North (1),60352,1,Etobicoke North
43.7339706,-79.5826111,1,Etobicoke North (1),60352,1,Etobicoke North
43.7340126,-79.5903702,1,Etobicoke North (1),60352,1,Etobicoke North
43.7340622,-79.563942,1,Etobicoke North (1),60352,1,Etobicoke North
43.7341003,-79.6099167,1,Etobicoke North (1),60352,1,Etobicoke North
43.7341042,-79.6275177,2,Etobicoke North (2),64543,1,Etobicoke North
43.7341156,-79.572464,2,Etobicoke North (2),64543,1,Etobicoke North
43.7341347,-79.6007767,1,Etobicoke North (1),60352,1,Etobicoke North
43.7342758,-79.5588531,1,Etobicoke North (1),60352,1,Etobicoke North
43.7342758,-79.5569,1,Etobicoke North (1),60352,1,Etobicoke North
43.7347145,-79.5979004,1,Etobicoke North (1),60352,1,Etobicoke North
43.7348442,-79.5612183,1,Etobicoke North (1),60352,1,Etobicoke North
43.7349434,-79.5780563,1,Etobicoke North (1),60352,1,Etobicoke North
43.7350426,-79.6178741,1,Etobicoke North (1),60352,1,Etobicoke North
43.7351189,-79.5608902,1,Etobicoke North (1),60352,1,Etobicoke North
43.7352753,-79.5981827,1,Etobicoke North (1),60352,1,Etobicoke North
43.7353172,-79.5789719,1,Etobicoke North (1),60352,1,Etobicoke North
43.7353592,-79.5613937,1,Etobicoke North (1),60352,1,Etobicoke North
43.735508,-79.5783081,1,Etobicoke North (1),60352,1,Etobicoke North
43.73592,-79.5564346,1,Etobicoke North (1),60352,1,Etobicoke North
43.7360191,-79.5949554,1,Etobicoke North (1),60352,1,Etobicoke North
43.7360954,-79.5968018,1,Etobicoke North (1),60352,1,Etobicoke North
43.7361336,-79.5554047,1,Etobicoke North (1),60352,1,Etobicoke North
43.7362747,-79.5548477,1,Etobicoke North (1),60352,1,Etobicoke North
43.736351,-79.5810471,1,Etobicoke North (1),60352,1,Etobicoke North
43.7364044,-79.5978165,1,Etobicoke North (1),60352,1,Etobicoke North
43.7365532,-79.5650177,1,Etobicoke North (1),60352,1,Etobicoke North
43.7365875,-79.5526276,1,Etobicoke North (1),60352,1,Etobicoke North
43.7366066,-79.5746994,1,Etobicoke North (1),60352,1,Etobicoke North
43.7367744,-79.5917053,1,Etobicoke North (1),60352,1,Etobicoke North
43.7368126,-79.5952377,1,Etobicoke North (1),60352,1,Etobicoke North
43.7369156,-79.5980377,1,Etobicoke North (1),60352,1,Etobicoke North
43.7369766,-79.5724716,1,Etobicoke North (1),60352,1,Etobicoke North
43.7369957,-79.5524368,1,Etobicoke North (1),60352,1,Etobicoke North
43.7371368,-79.5866241,1,Etobicoke North (1),60352,1,Etobicoke North
43.7372398,-79.5653076,1,Etobicoke North (1),60352,1,Etobicoke North
43.7372589,-79.5589371,1,Etobicoke North (1),60352,1,Etobicoke North
43.7373962,-79.5662231,1,Etobicoke North (1),60352,1,Etobicoke North
43.7374229,-79.5853729,1,Etobicoke North (1),60352,1,Etobicoke North
43.7374229,-79.5582657,1,Etobicoke North (1),60352,1,Etobicoke North
43.7374382,-79.562912,1,Etobicoke North (1),60352,1,Etobicoke North
43.7374535,-79.590126,1,Etobicoke North (1),60352,1,Etobicoke North
43.7374573,-79.5665817,1,Etobicoke North (1),60352,1,Etobicoke North
43.7375183,-79.5954971,1,Etobicoke North (1),60352,1,Etobicoke North
43.737648,-79.5783539,1,Etobicoke North (1),60352,1,Etobicoke North
43.7376671,-79.5571899,1,Etobicoke North (1),60352,1,Etobicoke North
43.7377396,-79.5568466,1,Etobicoke North (1),60352,1,Etobicoke North
43.7377625,-79.5839615,1,Etobicoke North (1),60352,1,Etobicoke North
43.7377625,-79.5593567,1,Etobicoke North (1),60352,1,Etobicoke North
43.7378006,-79.5655823,1,Etobicoke North (1),60352,1,Etobicoke North
43.7378426,-79.6107712,1,Etobicoke North (1),60352,1,Etobicoke North
43.7380333,-79.5555954,1,Etobicoke North (1),60352,1,Etobicoke North
43.73806,-79.5930023,1,Etobicoke North (1),60352,1,Etobicoke North
43.7381592,-79.5657425,1,Etobicoke North (1),60352,1,Etobicoke North
43.7381859,-79.5622635,1,Etobicoke North (1),60352,1,Etobicoke North
43.7382813,-79.5545654,1,Etobicoke North (1),60352,1,Etobicoke North
43.7382889,-79.5716476,1,Etobicoke North (1),60352,1,Etobicoke North
43.7383041,-79.5993576,1,Etobicoke North (1),60352,1,Etobicoke North
43.7383919,-79.5826874,1,Etobicoke North (1),60352,1,Etobicoke North
43.7384338,-79.5575333,1,Etobicoke North (1),60352,1,Etobicoke North
43.7384567,-79.5764389,1,Etobicoke North (1),60352,1,Etobicoke North
43.7384567,-79.5645142,1,Etobicoke North (1),60352,1,Etobicoke North
43.7385406,-79.5982971,1,Etobicoke North (1),60352,1,Etobicoke North
43.738575,-79.5837479,1,Etobicoke North (1),60352,1,Etobicoke North
43.7386208,-79.6075745,1,Etobicoke North (1),60352,1,Etobicoke North
43.7386818,-79.552803,1,Etobicoke North (1),60352,1,Etobicoke North
43.7386971,-79.5885315,1,Etobicoke North (1),60352,1,Etobicoke North
43.7387657,-79.5641022,1,Etobicoke North (1),60352,1,Etobicoke North
43.7387733,-79.5849609,1,Etobicoke North (1),60352,1,Etobicoke North
43.7387848,-79.5972672,1,Etobicoke North (1),60352,1,Etobicoke North
43.7387848,-79.5933533,1,Etobicoke North (1),60352,1,Etobicoke North
43.7388077,-79.5876312,1,Etobicoke North (1),60352,1,Etobicoke North
43.7388115,-79.5899048,1,Etobicoke North (1),60352,1,Etobicoke North
43.7388344,-79.5615768,1,Etobicoke North (1),60352,1,Etobicoke North
43.7389297,-79.5934219,1,Etobicoke North (1),60352,1,Etobicoke North
43.7389755,-79.5866165,1,Etobicoke North (1),60352,1,Etobicoke North
43.7390022,-79.5761795,1,Etobicoke North (1),60352,1,Etobicoke North
43.7390137,-79.5548935,1,Etobicoke North (1),60352,1,Etobicoke North
43.7390404,-79.5961761,1,Etobicoke North (1),60352,1,Etobicoke North
43.7390556,-79.5636215,1,Etobicoke North (1),60352,1,Etobicoke North
43.7390823,-79.5996933,1,Etobicoke North (1),60352,1,Etobicoke North
43.7390823,-79.5928192,1,Etobicoke North (1),60352,1,Etobicoke North
43.7391624,-79.6052933,1,Etobicoke North (1),60352,1,Etobicoke North
43.7393913,-79.5663376,1,Etobicoke North (1),60352,1,Etobicoke North
43.7394562,-79.551857,1,Etobicoke North (1),60352,1,Etobicoke North
43.7396431,-79.6031952,1,Etobicoke North (1),60352,1,Etobicoke North
43.7396584,-79.5759811,1,Etobicoke North (1),60352,1,Etobicoke North
43.739727,-79.5803986,1,Etobicoke North (1),60352,1,Etobicoke North
43.7398109,-79.5694427,1,Etobicoke North (1),60352,1,Etobicoke North
43.7401581,-79.5666962,1,Etobicoke North (1),60352,1,Etobicoke North
43.7401733,-79.5563354,1,Etobicoke North (1),60352,1,Etobicoke North
43.7403107,-79.5512085,1,Etobicoke North (1),60352,1,Etobicoke North
43.7403145,-79.5983429,1,Etobicoke North (1),60352,1,Etobicoke North
43.7403297,-79.5967636,1,Etobicoke North (1),60352,1,Etobicoke North
43.740345,-79.568222,1,Etobicoke North (1),60352,1,Etobicoke North
43.7406311,-79.5533524,1,Etobicoke North (1),60352,1,Etobicoke North
43.7406387,-79.5669327,1,Etobicoke North (1),60352,1,Etobicoke North
43.7406616,-79.5745163,1,Etobicoke North (1),60352,1,Etobicoke North
43.7407722,-79.5698776,1,Etobicoke North (1),60352,1,Etobicoke North
43.7407875,-79.5760498,1,Etobicoke North (1),60352,1,Etobicoke North
43.7408485,-79.5778503,1,Etobicoke North (1),60352,1,Etobicoke North
43.7408676,-79.5936737,1,Etobicoke North (1),60352,1,Etobicoke North
43.7409706,-79.5975113,1,Etobicoke North (1),60352,1,Etobicoke North
43.7409782,-79.5810013,1,Etobicoke North (1),60352,1,Etobicoke North
43.7409973,-79.5552444,1,Etobicoke North (1),60352,1,Etobicoke North
43.7410965,-79.5892334,1,Etobicoke North (1),60352,1,Etobicoke North
43.7411804,-79.5801239,1,Etobicoke North (1),60352,1,Etobicoke North
43.7411919,-79.5544357,1,Etobicoke North (1),60352,1,Etobicoke North
43.7411995,-79.5978241,1,Etobicoke North (1),60352,1,Etobicoke North
43.7413368,-79.5505676,1,Etobicoke North (1),60352,1,Etobicoke North
43.741497,-79.5986099,1,Etobicoke North (1),60352,1,Etobicoke North
43.7417183,-79.573822,1,Etobicoke North (1),60352,1,Etobicoke North
43.7417374,-79.5520935,1,Etobicoke North (1),60352,1,Etobicoke North
43.741745,-79.5803986,1,Etobicoke North (1),60352,1,Etobicoke North
43.741787,-79.5933151,1,Etobicoke North (1),60352,1,Etobicoke North
43.7419281,-79.5942078,1,Etobicoke North (1),60352,1,Etobicoke North
43.7420883,-79.6260757,1,Etobicoke North (1),60352,1,Etobicoke North
43.7420998,-79.5951614,1,Etobicoke North (1),60352,1,Etobicoke North
43.7422371,-79.5769958,1,Etobicoke North (1),60352,1,Etobicoke North
43.742466,-79.567749,1,Etobicoke North (1),60352,1,Etobicoke North
43.7425995,-79.5687332,1,Etobicoke North (1),60352,1,Etobicoke North
43.7427101,-79.5945816,1,Etobicoke North (1),60352,1,Etobicoke North
43.7429543,-79.6000977,1,Etobicoke North (1),60352,1,Etobicoke North
43.7434502,-79.5874481,1,Etobicoke North (1),60352,1,Etobicoke North
43.7436333,-79.5764771,1,Etobicoke North (1),60352,1,Etobicoke North
43.7436447,-79.6039124,1,Etobicoke North (1),60352,1,Etobicoke North
43.7437057,-79.6073074,1,Etobicoke North (1),60352,1,Etobicoke North
43.7438126,-79.5716934,1,Etobicoke North (1),60352,1,Etobicoke North
43.7439003,-79.6147308,1,Etobicoke North (1),60352,1,Etobicoke North
43.7439194,-79.6054993,1,Etobicoke North (1),60352,1,Etobicoke North
43.7439384,-79.5932541,1,Etobicoke North (1),60352,1,Etobicoke North
43.7439842,-79.5999222,1,Etobicoke North (1),60352,1,Etobicoke North
43.7439919,-79.5988693,1,Etobicoke North (1),60352,1,Etobicoke North
43.7440681,-79.5965347,1,Etobicoke North (1),60352,1,Etobicoke North
43.744091,-79.6292267,1,Etobicoke North (1),60352,1,Etobicoke North
43.7441216,-79.6066589,1,Etobicoke North (1),60352,1,Etobicoke North
43.7441368,-79.5825195,1,Etobicoke North (1),60352,1,Etobicoke North
43.7442894,-79.5953674,1,Etobicoke North (1),60352,1,Etobicoke North
43.7444687,-79.6086502,1,Etobicoke North (1),60352,1,Etobicoke North
43.7447319,-79.5936508,1,Etobicoke North (1),60352,1,Etobicoke North
43.7450218,-79.6000748,1,Etobicoke North (1),60352,1,Etobicoke North
43.7454948,-79.6142807,1,Etobicoke North (1),60352,1,Etobicoke North
43.7456589,-79.6081848,1,Etobicoke North (1),60352,1,Etobicoke North
43.7459145,-79.6219788,1,Etobicoke North (1),60352,1,Etobicoke North
43.7462158,-79.5914459,1,Etobicoke North (1),60352,1,Etobicoke North
43.7463188,-79.5881653,1,Etobicoke North (1),60352,1,Etobicoke North
43.7463646,-79.5919876,1,Etobicoke North (1),60352,1,Etobicoke North
43.7463684,-79.6003113,1,Etobicoke North (1),60352,1,Etobicoke North
43.7467117,-79.6026306,1,Etobicoke North (1),60352,1,Etobicoke North
43.7468147,-79.5838089,1,Etobicoke North (1),60352,1,Etobicoke North
43.7468796,-79.5938644,1,Etobicoke North (1),60352,1,Etobicoke North
43.7470398,-79.6001587,1,Etobicoke North (1),60352,1,Etobicoke North
43.7470741,-79.6062393,1,Etobicoke North (1),60352,1,Etobicoke North
43.7473717,-79.5883255,1,Etobicoke North (1),60352,1,Etobicoke North
43.7474403,-79.6349335,1,Etobicoke North (1),60352,1,Etobicoke North
43.7477646,-79.6324615,1,Etobicoke North (1),60352,1,Etobicoke North
43.7481422,-79.595108,1,Etobicoke North (1),60352,1,Etobicoke North
43.7481575,-79.6019745,1,Etobicoke North (1),60352,1,Etobicoke North
43.7482719,-79.5887756,1,Etobicoke North (1),60352,1,Etobicoke North
43.7483101,-79.5997238,1,Etobicoke North (1),60352,1,Etobicoke North
43.7491074,-79.5905533,1,Etobicoke North (1),60352,1,Etobicoke North
43.7491264,-79.5933685,1,Etobicoke North (1),60352,1,Etobicoke North
43.7491913,-79.5900574,1,Etobicoke North (1),60352,1,Etobicoke North
43.7492752,-79.5922775,1,Etobicoke North (1),60352,1,Etobicoke North
43.7492828,-79.6352386,1,Etobicoke North (1),60352,1,Etobicoke North
43.7497177,-79.6104736,1,Etobicoke North (1),60352,1,Etobicoke North
43.7498856,-79.6020813,1,Etobicoke North (1),60352,1,Etobicoke North
43.7501869,-79.6002045,1,Etobicoke North (1),60352,1,Etobicoke North
43.7501945,-79.58918,1,Etobicoke North (1),60352,1,Etobicoke North
43.7503891,-79.6076813,1,Etobicoke North (1),60352,1,Etobicoke North
43.7504082,-79.6032104,1,Etobicoke North (1),60352,1,Etobicoke North
43.7504349,-79.6074066,1,Etobicoke North (1),60352,1,Etobicoke North
43.7504463,-79.623909,1,Etobicoke North (1),60352,1,Etobicoke North
43.750679,-79.5917435,1,Etobicoke North (1),60352,1,Etobicoke North
43.7507286,-79.5951843,1,Etobicoke North (1),60352,1,Etobicoke North
43.7509041,-79.5985947,1,Etobicoke North (1),60352,1,Etobicoke North
